benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
403.gcc,403.gcc_2875,3,33,0,0.121212,0.575758,1.78788,0.121212,0.0606061,60,1814,0,1.0303,0, 0, 0.363636, 0
403.gcc,403.gcc_2876,2,31,0,0.129032,0.548387,1.6129,0.193548,0.0322581,60,18,0,1.03226,0, 0.0322581, 0.322581, 0
403.gcc,403.gcc_2877,3,14,0,0.214286,0.285714,1.64286,0.214286,0.142857,60,2389,0,0.928571,0, 0, 0.285714, 0
403.gcc,403.gcc_2878,2,116,0,0.112069,0.681034,1.85345,0.0689655,0.0172414,154,2163,0,1.02586,0, 0.00862069, 0.405172, 0
403.gcc,403.gcc_2879,1,324,0,0.179012,0.490741,1.83642,0.16358,0.00617284,3,80,0,0.929012,0, 0.0185185, 0.311728, 0
403.gcc,403.gcc_2880,3,21,0,0.190476,0.666667,1.85714,0,0.047619,60,4143,0,1,0, 0.047619, 0.428571, 0
403.gcc,403.gcc_2881,3,39,0,0.102564,0.615385,1.84615,0.0769231,0.0512821,60,3686,0,1.02564,0, 0, 0.384615, 0
403.gcc,403.gcc_2882,2,45,0,0.155556,0.577778,1.68889,0.155556,0.0222222,3,457,0,0.977778,0, 0.0666667, 0.311111, 0
403.gcc,403.gcc_2883,1,22,0,0.0909091,0.818182,1.68182,0.0454545,0,60,80,0,1.13636,0, 0.136364, 0.454545, 0
403.gcc,403.gcc_2884,1,69,0,0.0724638,0.652174,1.71014,0.202899,0.0144928,60,2163,0,1.07246,0, 0.057971, 0.362319, 0
403.gcc,403.gcc_2885,1,77,0.0519481,0.103896,0.545455,1.67532,0.181818,0.025974,3,2163,0,1.09091,0, 0.103896, 0.285714, 0
403.gcc,403.gcc_2886,1,41,0.0731707,0.170732,0.609756,1.63415,0.097561,0.0243902,60,80,0,1.02439,0, 0.170732, 0.317073, 0
403.gcc,403.gcc_2887,1,30,0.0333333,0.1,0.666667,1.66667,0.2,0.0333333,60,80,0,1,0, 0.0333333, 0.366667, 0
403.gcc,403.gcc_2888,1,16,0,0.0625,0.625,1.6875,0.1875,0,3,80,0,1,0, 0.0625, 0.3125, 0
403.gcc,403.gcc_2889,2,12,0.0833333,0.0833333,0.666667,1.66667,0.166667,0,60,3674,0,1,0, 0.0833333, 0.333333, 0
403.gcc,403.gcc_2890,1,34,0,0.235294,0.588235,1.64706,0.0882353,0.0294118,60,80,0,0.911765,0, 0.147059, 0.294118, 0
403.gcc,403.gcc_2891,2,9,0,0.222222,0.555556,1.77778,0,0.111111,1,1351,0,1,0, 0.111111, 0.333333, 0
403.gcc,403.gcc_2892,2,9,0,0.111111,0.555556,1.66667,0,0,1,1347,0,1.11111,0, 0.111111, 0.333333, 0
403.gcc,403.gcc_2893,1,130,0,0.115385,0.646154,1.74615,0.130769,0.0153846,1,80,0,1.00769,0, 0.0846154, 0.338462, 0
403.gcc,403.gcc_2894,1,128,0,0.164062,0.539062,1.85156,0.101562,0.015625,60,80,0,1.03125,0, 0.0625, 0.335938, 0
403.gcc,403.gcc_2895,2,16,0,0.25,0.5,1.6875,0,0.125,1,423,0,1.0625,0, 0.0625, 0.375, 0
403.gcc,403.gcc_2896,1,14,0,0.142857,0.714286,1.57143,0.142857,0,1,80,0,1,0, 0.142857, 0.357143, 0
403.gcc,403.gcc_2897,1,34,0,0.205882,0.529412,1.64706,0.0882353,0.0294118,1,0,0,0.970588,0, 0.117647, 0.294118, 0
403.gcc,403.gcc_2898,1,27,0,0.148148,0.62963,1.62963,0.148148,0.037037,1,0,0,1,0, 0.037037, 0.37037, 0
403.gcc,403.gcc_2899,2,1,0,1,0,1,0,0,1,457,0,0,0, 0, 0, 0
403.gcc,403.gcc_2900,2,9,0,0.222222,0.666667,1.77778,0,0.111111,1,171,0,1,0, 0, 0.444444, 0
403.gcc,403.gcc_2901,4,39,0,0.102564,0.538462,1.66667,0.128205,0.0512821,1,543,0,1.12821,0, 0.102564, 0.333333, 0
403.gcc,403.gcc_2902,3,13,0,0.384615,0.461538,1.38462,0.0769231,0.0769231,1,457,0,0.846154,0, 0.0769231, 0.307692, 0
403.gcc,403.gcc_2903,2,27,0,0.222222,0.740741,1.77778,0,0.037037,1,382,0,0.925926,0, 0.148148, 0.333333, 0
403.gcc,403.gcc_2904,1,53,0,0.226415,0.603774,1.67925,0.0188679,0.0188679,1,537,0,0.924528,0, 0.0754717, 0.358491, 0
403.gcc,403.gcc_2905,2,47,0.0851064,0.12766,0.574468,1.70213,0.148936,0.0212766,1,6164,0,1.02128,0, 0.0425532, 0.340426, 0
403.gcc,403.gcc_2906,2,26,0.0769231,0.115385,0.653846,1.69231,0.115385,0.0384615,1,6626,0,1.03846,0, 0.0384615, 0.384615, 0
403.gcc,403.gcc_2907,2,61,0,0.147541,0.688525,1.78689,0.0655738,0.0163934,1,6626,0,0.983607,0, 0.0655738, 0.377049, 0
403.gcc,403.gcc_2908,1,59,0.0508475,0.135593,0.711864,1.69492,0.0677966,0.0338983,1,462,0,1.0339,0, 0.169492, 0.355932, 0
403.gcc,403.gcc_2909,2,63,0,0.142857,0.539683,1.8254,0.190476,0.015873,1,6546,0,0.952381,0, 0.015873, 0.333333, 0
403.gcc,403.gcc_2910,1,34,0,0.117647,0.647059,1.67647,0.205882,0.0294118,1,462,0,1,0, 0.117647, 0.323529, 0
403.gcc,403.gcc_2911,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2912,2,13,0,0.230769,0.307692,1.53846,0.153846,0.0769231,1,0,0,0.923077,0, 0, 0.230769, 0
403.gcc,403.gcc_2913,1,45,0,0.2,0.511111,1.6,0.111111,0.0444444,1,0,0,1.02222,0.0222222, 0.155556, 0.288889, 0
403.gcc,403.gcc_2914,1,54,0,0.12963,0.537037,1.77778,0.12963,0.037037,1,0,0,1.11111,0, 0, 0.388889, 0
403.gcc,403.gcc_2915,1,13,0,0.0769231,0.615385,2.07692,0.0769231,0,1,0,0,1.23077,0, 0, 0.384615, 0
403.gcc,403.gcc_2916,1,28,0,0.107143,0.571429,1.89286,0.142857,0.0357143,1,0,0,1.14286,0, 0, 0.357143, 0
403.gcc,403.gcc_2917,1,7,0,0.285714,0.571429,1.71429,0,0.142857,1,0,0,1,0, 0, 0.428571, 0
403.gcc,403.gcc_2918,1,3,0,0.333333,0.333333,1.66667,0,0,1,0,0,0.666667,0, 0, 0.333333, 0
403.gcc,403.gcc_2919,2,16,0,0.1875,0.375,1.5625,0.25,0.0625,1,0,0,0.9375,0, 0.0625, 0.25, 0
403.gcc,403.gcc_2920,2,79,0,0.189873,0.455696,1.70886,0.113924,0.0253165,1,0,0,0.936709,0, 0.0632911, 0.303797, 0
403.gcc,403.gcc_2921,1,38,0,0.236842,0.526316,1.65789,0.0526316,0.0263158,1,0,0,0.894737,0, 0.105263, 0.315789, 0
403.gcc,403.gcc_2922,1,46,0,0.108696,0.5,1.6087,0.195652,0.0217391,1,0,0,1.06522,0, 0.0869565, 0.326087, 0
403.gcc,403.gcc_2923,2,71,0,0.211268,0.492958,1.8169,0.112676,0.0422535,1,0,0,0.802817,0, 0.0422535, 0.28169, 0
403.gcc,403.gcc_2924,1,32,0,0.15625,0.625,1.6875,0.09375,0.03125,1,0,0,0.96875,0, 0.15625, 0.3125, 0
403.gcc,403.gcc_2925,1,41,0,0.121951,0.634146,1.73171,0.0731707,0.0243902,1,0,0,1.04878,0, 0.097561, 0.365854, 0
403.gcc,403.gcc_2926,2,36,0,0.222222,0.444444,1.86111,0.0833333,0.0555556,1,0,0,0.944444,0, 0, 0.333333, 0
403.gcc,403.gcc_2927,2,21,0,0.285714,0.52381,1.85714,0,0.0952381,1,0,0,0.857143,0, 0.0952381, 0.285714, 0
403.gcc,403.gcc_2928,2,21,0,0.285714,0.52381,1.85714,0,0.0952381,1,0,0,0.857143,0, 0.0952381, 0.285714, 0
403.gcc,403.gcc_2929,1,77,0,0.194805,0.61039,1.83117,0.038961,0.012987,1,0,0,0.935065,0, 0.116883, 0.363636, 0
403.gcc,403.gcc_2930,1,10,0,0.1,0.7,1.7,0.2,0,1,0,0,0.9,0, 0.1, 0.3, 0
403.gcc,403.gcc_2931,1,47,0,0.0851064,0.595745,1.65957,0.148936,0.0212766,1,0,0,1.06383,0, 0.0425532, 0.382979, 0
403.gcc,403.gcc_2932,1,65,0,0.0923077,0.646154,1.75385,0.107692,0.0153846,1,0,0,1.04615,0, 0.0307692, 0.4, 0
403.gcc,403.gcc_2933,1,53,0,0.0943396,0.584906,1.69811,0.132075,0.0188679,1,0,0,1.0566,0, 0.0377358, 0.377358, 0
403.gcc,403.gcc_2934,1,18,0,0.0555556,0.666667,1.61111,0.277778,0,1,0,1,1,0, 0.0555556, 0.333333, 0
403.gcc,403.gcc_2935,1,11,0,0.0909091,0.636364,1.54545,0.181818,0,1,0,2,1.18182,0, 0.0909091, 0.363636, 0
403.gcc,403.gcc_2936,1,21,0,0.047619,0.47619,1.7619,0.0952381,0,1,0,0,1.2381,0, 0, 0.380952, 0
403.gcc,403.gcc_2937,2,11,0,0.272727,0.454545,1.72727,0,0.0909091,1,0,0,0.909091,0, 0.0909091, 0.272727, 0
403.gcc,403.gcc_2938,2,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25, 0
403.gcc,403.gcc_2939,2,7,0,0.142857,0.571429,1.57143,0.142857,0,1,0,0,1,0, 0.142857, 0.285714, 0
403.gcc,403.gcc_2940,2,18,0,0.222222,0.555556,1.72222,0.0555556,0.0555556,1,0,0,0.888889,0, 0.111111, 0.277778, 0
403.gcc,403.gcc_2941,2,42,0,0.0952381,0.714286,1.85714,0.0238095,0.047619,1,0,0,1.07143,0, 0.047619, 0.428571, 0
403.gcc,403.gcc_2942,2,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2943,1,168,0,0.190476,0.60119,1.77976,0.047619,0.0178571,1,0,1,0.988095,0, 0.10119, 0.333333, 0
403.gcc,403.gcc_2944,1,5,0,0.2,0.6,1.6,0.2,0,1,0,0,1,0, 0.2, 0.2, 0
403.gcc,403.gcc_2945,1,25,0,0.12,0.64,1.76,0.16,0.04,1,0,0,1,0, 0.04, 0.36, 0
403.gcc,403.gcc_2946,3,7,0,0.142857,0.714286,1.57143,0,0,1,0,0,1.14286,0, 0.142857, 0.428571, 0
403.gcc,403.gcc_2947,3,7,0,0.142857,0.714286,1.57143,0,0,1,0,0,1.14286,0, 0.142857, 0.428571, 0
403.gcc,403.gcc_2948,3,7,0,0.142857,0.714286,1.57143,0,0,1,0,0,1.14286,0, 0.142857, 0.428571, 0
403.gcc,403.gcc_2949,3,22,0,0.136364,0.363636,1.59091,0.318182,0.0454545,1,0,0,0.954545,0, 0, 0.272727, 0
403.gcc,403.gcc_2950,3,7,0,0.142857,0.714286,1.57143,0,0,1,0,0,1.14286,0, 0.142857, 0.428571, 0
403.gcc,403.gcc_2951,3,22,0,0.136364,0.363636,1.59091,0.318182,0.0454545,1,0,0,0.954545,0, 0, 0.272727, 0
403.gcc,403.gcc_2952,2,208,0,0.144231,0.634615,1.67788,0.0721154,0.00961538,1,0,0,1.02404,0, 0.144231, 0.346154, 0
403.gcc,403.gcc_2953,1,8,0,0.125,0.625,1.625,0,0,1,0,0,1,0, 0.375, 0.25, 0
403.gcc,403.gcc_2954,2,88,0,0.102273,0.602273,1.75,0.136364,0.0113636,1,0,0,0.988636,0, 0.0795455, 0.363636, 0
403.gcc,403.gcc_2955,1,29,0,0.275862,0.448276,1.62069,0.0689655,0.0344828,1,0,0,0.862069,0, 0.0689655, 0.275862, 0
403.gcc,403.gcc_2956,2,21,0,0.142857,0.47619,1.61905,0.238095,0.047619,1,0,0,0.952381,0, 0.047619, 0.285714, 0
403.gcc,403.gcc_2957,2,21,0,0.142857,0.47619,1.61905,0.238095,0.047619,1,0,0,0.952381,0, 0.047619, 0.285714, 0
403.gcc,403.gcc_2958,1,34,0,0.264706,0.5,1.61765,0.0588235,0.0294118,1,0,0,0.882353,0, 0.0882353, 0.294118, 0
403.gcc,403.gcc_2959,2,73,0,0.109589,0.575342,1.83562,0.0958904,0.0136986,1,0,0,1,0, 0.0410959, 0.369863, 0
403.gcc,403.gcc_2960,1,29,0,0.275862,0.448276,1.62069,0.0689655,0.0344828,1,0,0,0.862069,0, 0.0689655, 0.275862, 0
403.gcc,403.gcc_2961,1,5,0,0.2,0.6,1.6,0.2,0,1,1,0,0.8,0, 0.2, 0.2, 0
403.gcc,403.gcc_2962,1,21,0,0.047619,0.47619,1.7619,0.0952381,0,1,0,0,1.09524,0, 0, 0.380952, 0
403.gcc,403.gcc_2963,1,19,0,0.0526316,0.421053,1.47368,0.210526,0.0526316,1,0,0,1.21053,0, 0.0526316, 0.315789, 0
403.gcc,403.gcc_2964,1,16,0,0.125,0.375,1.5625,0.1875,0.125,21,0,0,1.125,0, 0, 0.3125, 0
403.gcc,403.gcc_2965,1,0,0,0,0,0,0,0,11,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2966,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2967,1,19,0,0.0526316,0.421053,1.47368,0.210526,0.0526316,1,0,0,1.21053,0, 0.0526316, 0.315789, 0
403.gcc,403.gcc_2968,1,16,0,0.125,0.375,1.5625,0.1875,0.125,1,0,0,1.125,0, 0, 0.3125, 0
403.gcc,403.gcc_2969,1,5,0,0.2,0.8,1.4,0,0,1,0,0,1,0, 0.2, 0.4, 0
403.gcc,403.gcc_2970,1,23,0,0.173913,0.434783,1.56522,0.0869565,0.0869565,1,0,0,1.13043,0, 0.0869565, 0.304348, 0
403.gcc,403.gcc_2971,1,8,0,0.25,0.5,1.625,0.125,0.125,1,0,0,1,0, 0.125, 0.25, 0
403.gcc,403.gcc_2972,1,8,0,0.25,0.375,1.625,0.25,0.125,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_2973,1,8,0,0.25,0.375,1.625,0.25,0.125,21,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_2974,1,8,0,0.25,0.375,1.625,0.25,0.125,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_2975,1,8,0,0.25,0.375,1.625,0.25,0.125,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_2976,1,15,0,0.2,0.4,1.66667,0.266667,0.0666667,1,0,0,1.06667,0, 0, 0.266667, 0
403.gcc,403.gcc_2977,1,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2978,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_2979,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2980,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2981,1,9,0,0.222222,0.444444,1.44444,0.222222,0.111111,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_2982,1,23,0,0.217391,0.434783,1.6087,0.173913,0.0869565,1,0,0,1.04348,0, 0, 0.347826, 0
403.gcc,403.gcc_2983,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_2984,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_2985,1,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_2986,1,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_2987,1,8,0,0.25,0.375,1.625,0.25,0.125,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_2988,1,8,0,0.25,0.375,1.625,0.25,0.125,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_2989,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2990,1,0,0,0,0,0,0,0,21,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2991,1,10,0,0.1,0.6,1.6,0.1,0.1,11,1,0,1.2,0, 0.2, 0.4, 0
403.gcc,403.gcc_2992,1,25,0,0.04,0.56,2.24,0.12,0,1,0,0,1.12,0, 0.08, 0.08, 0
403.gcc,403.gcc_2993,1,6,0,0.333333,0.166667,2.33333,0,0.166667,1,0,0,0.833333,0, 0, 0, 0
403.gcc,403.gcc_2994,1,28,0,0.107143,0.5,2,0.178571,0.0714286,1,0,0,1.25,0, 0.0714286, 0.25, 0
403.gcc,403.gcc_2995,2,13,0,0.153846,0.461538,1.53846,0.307692,0.0769231,1,0,0,1.15385,0, 0, 0.307692, 0
403.gcc,403.gcc_2996,1,19,0,0.157895,0.526316,1.63158,0.210526,0,1,0,0,1.10526,0, 0.157895, 0.210526, 0
403.gcc,403.gcc_2997,1,24,0,0.125,0.583333,2.16667,0,0.0833333,1,0,0,1.29167,0, 0.0833333, 0.291667, 0
403.gcc,403.gcc_2998,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_2999,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_3000,1,42,0,0.119048,0.47619,2.09524,0.142857,0.047619,1,0,1,1.07143,0, 0.047619, 0.142857, 0
403.gcc,403.gcc_3001,1,8,0,0.25,0.375,1.625,0.25,0.125,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_3002,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3003,1,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_3004,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3005,1,6,0,0.166667,0.666667,1.33333,0.166667,0,1,0,0,1,0, 0.166667, 0.333333, 0
403.gcc,403.gcc_3006,1,13,0,0.153846,0.461538,1.46154,0.230769,0.0769231,1,3,0,1.07692,0, 0.0769231, 0.307692, 0
403.gcc,403.gcc_3007,1,9,0,0.111111,0.888889,1.55556,0,0,7,4,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3008,1,9,0,0.222222,0.444444,1.44444,0.222222,0.111111,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_3009,1,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_3010,1,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_3011,1,8,0,0.125,0.5,1.75,0,0.125,1,0,0,1.125,0, 0.125, 0.375, 0
403.gcc,403.gcc_3012,1,8,0,0.125,0.5,1.75,0,0.125,7,3,0,1.125,0, 0.125, 0.375, 0
403.gcc,403.gcc_3013,1,0,0,0,0,0,0,0,6,3,0,0,0, 0, 0, 0
403.gcc,403.gcc_3014,1,8,0,0.125,0.5,1.75,0,0.125,2,5,0,1.125,0, 0.125, 0.375, 0
403.gcc,403.gcc_3015,1,5,0,0.2,0.8,1.6,0,0,7,1,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_3016,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3017,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3018,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3019,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3020,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3021,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3022,1,5,0,0.2,0.8,1.6,0,0,1,18,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_3023,1,39,0,0.128205,0.410256,1.46154,0.307692,0.025641,1,20,0,1.05128,0, 0.128205, 0.25641, 0
403.gcc,403.gcc_3024,1,29,0,0.137931,0.62069,1.48276,0.103448,0.0344828,1,6,0,1.10345,0, 0.206897, 0.344828, 0
403.gcc,403.gcc_3025,1,39,0,0.128205,0.410256,1.46154,0.307692,0.025641,5,48,0,1.05128,0, 0.128205, 0.25641, 0
403.gcc,403.gcc_3026,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3027,1,26,0,0.0384615,0.576923,1.34615,0.346154,0,1,0,0,1.19231,0, 0.192308, 0.346154, 0
403.gcc,403.gcc_3028,1,9,0,0.111111,0.888889,1.55556,0,0,1,24,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3029,1,26,0,0.0384615,0.576923,1.34615,0.346154,0,1,3,0,1.19231,0, 0.192308, 0.346154, 0
403.gcc,403.gcc_3030,1,16,0,0.125,0.625,1.9375,0.0625,0,1,0,0,1.1875,0, 0.125, 0.25, 0
403.gcc,403.gcc_3031,1,24,0,0.125,0.458333,2.33333,0.0833333,0.0833333,7,4,0,1.04167,0, 0, 0.0833333, 0
403.gcc,403.gcc_3032,1,15,0,0.0666667,0.6,1.66667,0.0666667,0.0666667,8,0,0,1.26667,0, 0.2, 0.333333, 0
403.gcc,403.gcc_3033,1,8,0,0.25,0.375,1.625,0.25,0.125,6,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_3034,2,18,0,0.222222,0.277778,1.66667,0.166667,0.111111,7,0,0,0.888889,0, 0, 0.222222, 0
403.gcc,403.gcc_3035,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_3036,1,178,0,0.264045,0.438202,2.03371,0.0280899,0.0168539,6,4,0,0.994382,0, 0.0842697, 0.258427, 0
403.gcc,403.gcc_3037,1,0,0,0,0,0,0,0,1,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3038,1,0,0,0,0,0,0,0,5,4,0,0,0, 0, 0, 0
403.gcc,403.gcc_3039,1,9,0,0.111111,0.888889,1.55556,0,0,6,3,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3040,1,10,0,0.1,0.7,1.4,0.2,0,1,0,1,1.1,0, 0.1, 0.4, 0
403.gcc,403.gcc_3041,1,11,0,0.0909091,0.545455,1.36364,0.272727,0,1,0,0,1.18182,0, 0.181818, 0.272727, 0
403.gcc,403.gcc_3042,1,71,0,0.112676,0.492958,1.71831,0.183099,0.028169,1,0,0,1.14085,0, 0.084507, 0.28169, 0
403.gcc,403.gcc_3043,1,5,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.4, 0.2, 0
403.gcc,403.gcc_3044,1,10,0,0.1,0.7,1.4,0.2,0,9,0,1,1.1,0, 0.1, 0.4, 0
403.gcc,403.gcc_3045,1,30,0,0.133333,0.533333,1.63333,0.166667,0.0333333,1,0,0,1.06667,0, 0.1, 0.3, 0
403.gcc,403.gcc_3046,1,5,0,0.2,0.6,1.6,0.2,0,1,0,0,0.8,0, 0.2, 0.2, 0
403.gcc,403.gcc_3047,1,9,0,0.111111,0.888889,1.55556,0,0,1,0,0,1.22222,0, 0.333333, 0.333333, 0
403.gcc,403.gcc_3048,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_3049,1,10,0,0.1,0.7,1.4,0.2,0,1,0,1,1.2,0, 0.1, 0.4, 0
403.gcc,403.gcc_3050,1,58,0,0.0689655,0.655172,1.48276,0.172414,0.0172414,1,0,0,1.18966,0, 0.189655, 0.362069, 0
403.gcc,403.gcc_3051,1,13,0,0.153846,0.615385,1.53846,0.153846,0.0769231,10,0,0,1.15385,0, 0.153846, 0.307692, 0
403.gcc,403.gcc_3052,1,29,0,0.137931,0.62069,1.48276,0.103448,0.0344828,8,0,0,1.10345,0, 0.206897, 0.344828, 0
403.gcc,403.gcc_3053,1,14,0,0.142857,0.5,1.42857,0.285714,0.0714286,8,0,0,1.14286,0, 0, 0.357143, 0
403.gcc,403.gcc_3054,1,0,0,0,0,0,0,0,8,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_3055,1,12,0,0.25,0.5,1.75,0,0.0833333,7,0,0,1,0, 0.166667, 0.333333, 0
403.gcc,403.gcc_3056,1,8,0,0.25,0.375,1.625,0.25,0.125,8,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_3057,1,55,0,0.127273,0.563636,1.54545,0.163636,0.0363636,7,0,0,1.07273,0, 0.0545455, 0.345455, 0
403.gcc,403.gcc_3058,1,26,0,0.153846,0.5,1.61538,0.192308,0.0384615,8,349467,0,0.923077,0, 0.0384615, 0.269231, 0
403.gcc,403.gcc_3059,1,50,0,0.06,0.64,1.64,0.26,0.02,13,349467,1,1.06,0, 0.06, 0.32, 0
403.gcc,403.gcc_3060,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_3061,1,0,0,0,0,0,0,0,1,183352,0,0,0, 0, 0, 0
403.gcc,403.gcc_3062,4,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,1600,0,0.857143,0, 0, 0.285714, 0
403.gcc,403.gcc_3063,3,941,0,0.24017,0.377258,1.8491,0.10627,0.00743889,1,801528,0,0.930925,0, 0.0361318, 0.277365, 0
403.gcc,403.gcc_3064,2,128,0,0.109375,0.578125,1.71875,0.203125,0.0234375,1,379947,0,1.04688,0, 0.09375, 0.304688, 0
403.gcc,403.gcc_3065,3,59,0,0.152542,0.508475,1.72881,0.169492,0.0338983,1,2,0,1.05085,0, 0.0169492, 0.355932, 0
403.gcc,403.gcc_3066,2,19,0,0.263158,0.421053,1.63158,0.157895,0.105263,1,129857,0,0.894737,0, 0.0526316, 0.263158, 0
403.gcc,403.gcc_3067,1,17,0,0.411765,0.352941,1.70588,0,0.117647,1,185316,0,0.705882,0, 0.117647, 0.235294, 0
403.gcc,403.gcc_3068,1,13,0,0.0769231,0.692308,1.61538,0.230769,0,9,185316,1,1.15385,0, 0.153846, 0.307692, 0
403.gcc,403.gcc_3069,1,55,0,0.0727273,0.654545,1.87273,0.181818,0.0181818,10,0,0,1.03636,0, 0.0181818, 0.309091, 0
403.gcc,403.gcc_3070,1,33,0,0.0909091,0.545455,1.78788,0.181818,0.0606061,8,0,0,1.0303,0, 0, 0.30303, 0
403.gcc,403.gcc_3071,1,16,0,0.125,0.5625,1.75,0.1875,0.0625,8,0,0,1,0, 0, 0.3125, 0
403.gcc,403.gcc_3072,1,88,0,0.102273,0.625,1.70455,0.170455,0.0113636,8,0,4,1.07955,0, 0.0454545, 0.329545, 0
403.gcc,403.gcc_3073,1,84,0,0.107143,0.654762,1.69048,0.178571,0.0119048,10,0,4,1.08333,0, 0.047619, 0.345238, 0
403.gcc,403.gcc_3074,1,92,0,0.0978261,0.641304,1.67391,0.163043,0.0108696,7,0,4,1.11957,0, 0.0434783, 0.358696, 0
403.gcc,403.gcc_3075,1,118,0,0.0847458,0.661017,1.74576,0.186441,0.0169492,8,0,4,1.07627,0, 0.0423729, 0.330508, 0
403.gcc,403.gcc_3076,1,84,0,0.107143,0.654762,1.69048,0.178571,0.0119048,5,0,4,1.08333,0, 0.047619, 0.345238, 0
403.gcc,403.gcc_3077,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_3078,1,1188,0,0.244108,0.417508,2.00505,0.126263,0.003367,8,0,0,0.892256,0, 0.00252525, 0.252525, 0
